video_path,n_frames,dog_max,cat_max,dog_present,cat_present
7325097832015203617,20,0.012190060690045357,0.0031732567586004734,0,0
7250555651993160987,27,0.006176888942718506,0.00518795708194375,0,0
7317307650499251488,25,0.058554310351610184,0.003785781329497695,0,0
7318707614332849441,21,0.030990559607744217,0.005909011233597994,0,0
7195937456271691014,28,0.0076065571047365665,0.0023983789142221212,0,0
7259047429796908315,17,0.017172589898109436,0.008073775097727776,0,0
7322488817968041249,28,0.025082960724830627,0.05375933274626732,0,0
7270778269899722016,20,0.020421013236045837,0.011794604361057281,0,0
7213453348270378246,16,0.008420180529356003,0.004488204140216112,0,0
7140150980246719750,17,0.003281285287812352,0.002169359475374222,0,0
7537707440142454038,26,0.009592105634510517,0.004572814330458641,0,0
7135716231218318597,20,0.002187119098380208,0.0016697029350325465,0,0
7218857185764216069,14,0.032932035624980927,0.0028059561736881733,0,0
7288326750243704096,14,0.00787216704338789,0.003517256351187825,0,0
7244550731141844251,29,0.0026415225584059954,0.002018980449065566,0,0
7410298388022824225,22,0.0035584555007517338,0.0022208928130567074,0,0
7324283735749266721,26,0.031447943300008774,0.002298480598255992,0,0
7230327665918512411,17,0.004795162007212639,0.00799810141324997,0,0
7316470398261021985,22,0.028490379452705383,0.0025063056964427233,0,0
7298264093100674336,23,0.018988503143191338,0.004572814330458641,0,0
7098701138203069702,23,0.004930200986564159,0.0038907420821487904,0,0
7130906655885102341,25,0.004843761678785086,0.0033381939865648746,0,0
7428251635102534945,30,0.013629788532853127,0.004444676451385021,0,0
7463520186876939552,31,0.01174311712384224,0.003942309413105249,0,0
7572922723836431638,20,0.032525695860385895,0.0023444960825145245,0,0
7262001980095106337,15,0.0034468506928533316,0.0017691010143607855,0,0
7112440653350571269,18,0.005712671205401421,0.0035722837783396244,0,0
7299732621825690912,14,0.013097120448946953,0.004923908971250057,0,0
7265326628274752801,13,0.006145738065242767,0.0054112384095788,0,0
7225296808900152603,23,0.007255795877426863,0.005084526725113392,0,0
7233472157588753691,22,0.004597336053848267,0.002761298092082143,0,0
7371791896622173473,25,0.009177298285067081,0.0033247258979827166,0,0
7303174310259166497,14,0.016148749738931656,0.0033734412863850594,0,0
7452387800818666785,16,0.07369092851877213,0.0037794476374983788,0,0
7366603470272515361,23,0.16479873657226562,0.07472208142280579,0,0
7068640088774741254,29,0.011697269976139069,0.0029913021717220545,0,0
7264958192017362208,24,0.012396634556353092,0.003953798674046993,0,0
7583720650200730902,30,0.05281757935881615,0.002687260042876005,0,0
7236043111128894747,23,0.010538903065025806,0.006894327700138092,0,0
7067063225736580357,26,0.007305342238396406,0.0033813053742051125,0,0
7311263969220644129,30,0.025528885424137115,0.003359607420861721,0,0
7284876929713442080,20,0.0065981727093458176,0.0032302592881023884,0,0
7202313398300724485,15,0.02452046610414982,0.004232512321323156,0,0
7257181704241024282,30,0.16007763147354126,0.006108365952968597,0,0
7143162692004482310,25,0.0034365192987024784,0.002818284323439002,0,0
7478288153153916182,21,0.01228077057749033,0.0021188482642173767,0,0
7070162555695615237,26,0.005815276876091957,0.027462072670459747,0,0
7379227737271094561,30,0.00412924587726593,0.003396428655833006,0,0
7456840693982465312,19,0.05480105057358742,0.002633852418512106,0,0
7220765448000900357,23,0.002797009889036417,0.003372229402884841,0,0
7275592243086478624,25,0.006595149170607328,0.010210415348410606,0,0
7381115594076146977,21,0.0034942086786031723,0.0025093862786889076,0,0
7310626433129270560,28,0.030239634215831757,0.0031119738705456257,0,0
7129505006046170373,13,0.0041915057227015495,0.004572814330458641,0,0
7387308322162052385,21,0.004615994170308113,0.00278719631023705,0,0
7218493650160897306,14,0.004751595202833414,0.006917680613696575,0,0
7374072615356353825,31,0.01424872875213623,0.004572814330458641,0,0
7375160946618076449,30,0.014275996014475822,0.004391939379274845,0,0
7312076882822909217,28,0.009297292679548264,0.0025495507288724184,0,0
7325724813115346208,22,0.017558973282575607,0.07289261370897293,0,0
7365161137324805408,17,0.004172008018940687,0.002723800716921687,0,0
7280571511138782496,28,0.6913222670555115,0.003678271546959877,1,0
7575831202117045526,16,0.017413828521966934,0.003243695478886366,0,0
7293176268361665824,17,0.003969418816268444,0.0029707537032663822,0,0
7245239505911893274,20,0.0022632775362581015,0.0018320789095014334,0,0
7227138868447923482,14,0.02930310368537903,0.0036013335920870304,0,0
7334381637586652448,17,0.0052483342587947845,0.0021607177332043648,0,0
7262720109133794592,24,0.00809573009610176,0.003016339149326086,0,0
7474625701350509846,17,0.008578461594879627,0.002881375839933753,0,0
7399196283501628705,30,0.002990730106830597,0.0020591486245393753,0,0
7257040734174465307,25,0.003618231974542141,0.011152304708957672,0,0
7556661292233379075,20,0.003724400419741869,0.0032017198391258717,0,0
7365841944318086432,23,0.007582337129861116,0.037338074296712875,0,0
7331415350828911904,19,0.07728265225887299,0.0025704263243824244,0,0
7179688144382512390,15,0.04569927603006363,0.004327620379626751,0,0
7467231080735690017,29,0.025459345430135727,0.006597442086786032,0,0
7335091592077856032,24,0.012996104545891285,0.0023373402655124664,0,0
7215656408069442822,18,0.015912767499685287,0.008285202085971832,0,0
7269759073967525153,27,0.003379905130714178,0.0024434460792690516,0,0
7304665669872782625,25,0.005411265883594751,0.0018044905737042427,0,0
7302041138670619936,19,0.004434162750840187,0.010788017883896828,0,0
