id;loopable;mae
692122761634732;0;0.7445071309075977
692160409955311;0;0.3798592590945007
692167613421202;0;0.4738295213857384
692286822089025;0;0.4339987123247019
692323506199937;0;0.2703112678186547
692325808552811;0;0.2527624210888151
692387472890200;0;0.17330186408784834
692396970633232;0;0.3157654640608756
692397613792844;0;0.34805250897181056
692645985213484;0;0.3444401737528429
692754722948605;0;0.40183854382032663
692766589245723;0;0.2773217638766435
692791122506613;0;0.1976257209170985
693023600665436;0;0.0880771145252215
693401232906759;0;0.4572386510019568
693581775189842;0;0.4541107762026716
693683514630167;0;0.5404236020093102
693694310252337;0;0.3291298014246347
693725154729004;0;0.141216695295247
694018779453496;0;0.5681526923711301
694065300179113;0;0.3884584173330797
694216680431157;0;0.2095827629260437
694353436006680;0;0.3213768585453965
694354042414149;0;0.5172860900880372
694429863655360;0;0.16946350254852804
694537765358726;0;0.6418362963939299
694612871500066;0;0.44565453410238015
695204941642559;0;0.4815060694673033
695502073014054;0;0.10752727105168611
695536424121377;0;0.08211898565864359
695656793889159;0;0.17753269249371512
695833815461722;0;0.17873135283748443
695842499696435;0;0.4293593744616659
695879724242993;0;0.5198862985051166
695919299301428;0;0.5324306040744339
696319759542234;0;0.09606336646776406
696326375863019;0;0.2088192091715176
696476315297418;0;0.23804416740881118
696910104091846;0;0.7042318640240991
697241628076264;0;0.3586555258869058
697875319388283;0;0.15120859746113233
697967302550336;0;0.40293805797300597
698026019365337;0;0.28814276885052115
698031945068786;0;0.23239446664325217
698034216853584;0;0.0017955784647078253
698069698613571;0;0.13892524490641286
698284367830589;0;0.044006129960924824
699448188818214;0;0.37817692192573854
699483972684697;0;0.0004659801151293428
700105454280466;0;0.18551930575902947
700108309046234;0;0.14118671293685436
700441449308624;0;0.39355297383293086
700786340812921;0;0.23938879869115184
701152230919851;0;0.429450430570346
701266193747753;0;0.15344880644517456
701312188036625;0;0.302162103297906
701403096148663;0;0.24230875888007675
701486884963590;0;0.6748574083049946
701811122676077;0;0.1812080471762132
701838308020535;0;0.5730166468051374
701882617476794;0;0.7406682992253699
701930730129942;0;0.5073715848816398
701955915542595;0;0.10168917301036859
702080025195092;0;0.6972110347134278
702217803737873;0;0.753760895608345
702259686637419;0;0.5865971857182921
702292549196348;0;0.22932944997783758
702331322027855;0;0.13807905462035747
702592741606125;0;0.22597584082869845
702675604780520;0;0.3744784712197591
702677406722305;0;0.15643833229174534
702751163306069;0;0.4573294344892653
702897821711768;0;0.20147435700469718
703346669624549;0;0.6833835552261489
703603551186924;0;0.562954613401347
703628218081693;0;0.22662195686459458
703632640515563;0;0.30077710511275035
703680758411170;0;0.20554980548691912
703753251897896;0;0.29126569327689045
703775708979981;0;0.023908362745890126
703797489455389;0;0.39828523433207674
703818974648456;0;0.4478108457555603
703863836368699;0;0.26327356079144804
703869280998505;0;0.6507894260797441
703870729739619;0;0.4203673064739119
703900570784430;0;0.24342259867047042
703925276989461;0;0.4734150804654812
703925971203811;0;0.5703304737746674
703978033773973;0;0.863607186689747
704007117036378;0;0.6627088634107474
704010539041096;0;0.7257956015425066
704030083301941;0;0.12679033006362514
704081087428147;0;0.29787517987216566
704116038833498;0;0.380195898058425
704127334683045;0;0.44791002722319634
704160348274223;0;0.30996523212357524
704196907924624;0;0.08358222057782644
704234718917940;0;0.3946730752021199
704269498714174;0;0.21971079544908262
704300903862332;0;0.6461559094399159
704383430745814;0;0.46830416351201365
704484125126223;0;0.09419372522112447
704498207728818;0;0.3641007424122842
704555864196907;0;0.44585785959273
704637040775828;0;0.44482397608061486
704968939546031;0;0.5030826049235587
705004319273291;0;0.6722037594336439
705015658165210;0;0.09836333319860242
705050056304533;0;0.3078681491910728
705157182598942;0;0.6061517910814272
705161729581836;0;0.4324418078150762
705272783716550;0;0.18991980428219155
705313621771760;0;0.34150812492217036
705354570586815;0;0.26918013129221346
705388645580595;0;0.3281711999214887
705422241624700;0;0.36437425918693017
705425539996847;0;0.5586846014385033
705458223398995;0;0.4021617441724062
705494883871649;0;0.1933398696604513
705496445731053;0;0.5006799895545417
705532132717494;0;0.25920061366169783
705561053974919;0;0
705571463452696;0;0.49233407608815977
705642326756489;0;0.3178771442428005
705685894793591;0;0.4508324470014436
705720075347095;0;0.9855430029141404
705722194362330;0;0.3950232919170547
705754820062591;0;0.06188666776114614
705756027442495;0;0.6504329210649434
705784670765193;0;0.13484344903239473
705831387171871;0;0.43191734461269427
705834896430678;0;0.37037863319389364
705866480288058;0;0.23215689202651701
705908181598581;0;0.5862211223432923
705930179357404;0;0.5757950912339741
705930210371340;0;0.431366395473305
705941464958160;0;0.5016461582946666
705944249208049;0;0.2857191154030454
705974785303544;0;0.3847993011738742
705983246841258;0;0.4069100065389049
706019169568137;0;0.38980174461162514
706051366097584;0;0.3785006144847514
706053996145964;0;0.3157668285102878
706088787068852;0;0.3867334261701268
706127323425961;0;0.6904536937527653
706151922918231;0;0.2354974276256098
706166396109093;0;0.2790577685714515
706197436393926;0;0.5476215140577633
706202353176425;0;0.10658554746287212
706204639057006;0;0.4312677092115641
706241585123167;0;0.39727618416706617
